hospital_name,federal_entity,last_reported_day,is_latest_report,is_today_report,hospital_code,report_day,last_report_ts,ira_death_count,max_report_day,icu_beds_count,icu_beds_added_since_last_report,er_beds_count,er_beds_added_since_last_report,respiratory_units_count,adhoc_ira_capacity_added,adhoc_ira_capacity_respiratory_units_available,masks_available,gloves_available,soap_available,hand_sanitizer_available,ira_cases_in_uci_count,other_cases_in_uci_count,ira_cases_in_er_count,other_cases_in_er_count,ira_cases_in_respiratory_count,power_availability,wash_availability,covid_cases_suspected,covid_cases_confirmed_rapid_test,covid_cases_confirmed_test,covid_cases_confirmed_rapid_test_hospitalized_count,covid_cases_confirmed_test_hospitalized_count
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,3/27/20,2020-03-28T01:31:44,0,5/26/20,4,No,50,No,6,No,No,Sí hay,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,3,1,6,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,3/28/20,2020-03-28T15:25:32,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,0,5,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,3/29/20,2020-03-29T14:34:12,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,3,1,8,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,3/30/20,2020-03-30T14:13:01,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,10,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,3/31/20,2020-03-31T13:18:37,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,0,5,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/1/20,2020-04-01T12:12:37,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,3,0,9,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/2/20,2020-04-03T09:38:40,0,5/26/20,4,Si,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,6,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/3/20,2020-04-03T13:54:46,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,0,6,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/4/20,2020-04-04T15:02:09,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,0,6,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/5/20,2020-04-05T15:49:28,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,4,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/6/20,2020-04-06T12:58:20,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,7,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/7/20,,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,7,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/8/20,2020-04-08T12:22:56,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,6,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/9/20,2020-04-09T12:46:18,0,5/26/20,4,No,50,No,6,No,No,Sí hay,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,1,14,0,Sí hay,Hay de manera intermitente,Sí,No hay,No hay,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/10/20,2020-04-10T12:56:48,0,5/26/20,4,No,50,No,6,No,No,Sí hay,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,0,9,0,Sí hay,No hay,Sí,No hay,No hay,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/11/20,,0,5/26/20,4,No,50,No,6,No,No,Sí hay,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,0,9,0,Sí hay,No hay,Sí,No hay,No hay,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/12/20,2020-04-12T13:28:14,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,No hay,No hay,Hay de manera intermitente,0,4,0,19,0,Sí hay,Hay de manera intermitente,Sí,No hay,No hay,0,2
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/13/20,2020-04-13T13:15:42,0,5/26/20,4,No,50,No,6,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,Hay de manera intermitente,0,4,0,11,0,Sí hay,Hay de manera intermitente,Sí,No hay,No hay,0,4
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/14/20,2020-04-14T14:27:36,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,16,0,Sí hay,Sí hay,Sí,Sí,Sí,2,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/15/20,2020-04-15T12:43:50,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,9,7,0,Sí hay,Hay de manera intermitente,Sí,No,No,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/16/20,2020-04-17T15:29:54,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,19,0,Sí hay,Sí hay,No,No,No,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/17/20,2020-04-17T15:32:05,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,4,0,19,0,Sí hay,Hay de manera intermitente,No,No,No,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/18/20,2020-04-18T18:05:02,0,5/26/20,4,Si,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,4,0,22,0,Sí hay,Hay de manera intermitente,No,No,No,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/19/20,2020-04-21T09:15:30,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,22,0,Sí hay,Hay de manera intermitente,No,No,No,0,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/20/20,2020-04-21T09:17:48,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,21,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/21/20,2020-04-21T12:07:21,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,20,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/22/20,2020-04-22T15:13:33,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,0,0,20,0,Sí hay,Hay de manera intermitente,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/23/20,2020-04-24T05:57:00,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Hay de manera intermitente,No hay,No hay,0,4,0,19,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/24/20,,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Hay de manera intermitente,No hay,No hay,0,4,0,19,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/25/20,,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Hay de manera intermitente,No hay,No hay,0,4,0,19,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/26/20,2020-04-27T11:22:36,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,4,0,18,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/27/20,2020-04-27T11:24:11,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,4,0,0,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/28/20,2020-04-30T10:52:49,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,0,25,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/29/20,2020-04-30T10:54:25,0,5/26/20,4,No,50,No,6,No,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,3,0,23,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,4/30/20,2020-04-30T12:20:39,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Sí hay,No hay,No hay,0,3,0,23,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/1/20,2020-05-02T04:19:02,0,5/26/20,4,No,50,No,6,No,Sí,Sí hay,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,4,1,21,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/2/20,2020-05-02T17:59:21,0,5/26/20,4,No,50,No,6,Sí,Sí,Sí hay,Sí hay,No hay,No hay,0,3,0,19,0,Sí hay,Sí hay,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/3/20,2020-05-03T18:30:24,0,5/26/20,4,No,70,Sí,10,Sí,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,24,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/4/20,2020-05-06T04:31:48,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,4,0,24,0,Sí hay,Sí hay,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/5/20,2020-05-06T04:38:00,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,0,2,0,20,0,Sí hay,No hay,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/6/20,2020-05-07T03:16:36,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,20,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/7/20,2020-05-07T14:41:54,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,26,0,Sí hay,No hay,Sí,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/8/20,2020-05-09T07:20:15,0,5/26/20,4,No,65,No,10,No,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,2,0,20,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/9/20,2020-05-09T14:22:37,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/10/20,2020-05-10T13:00:00,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,22,0,Sí hay,No hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/11/20,2020-05-12T11:25:59,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,24,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/12/20,2020-05-12T11:27:29,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,22,0,Sí hay,Hay de manera intermitente,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/13/20,,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,22,0,Sí hay,Hay de manera intermitente,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/14/20,2020-05-14T15:40:10,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,No hay,Hay de manera intermitente,0,2,0,29,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/15/20,2020-05-15T13:15:40,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,4,0,29,0,Sí hay,Hay de manera intermitente,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/16/20,2020-05-16T12:59:19,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,28,0,Sí hay,No hay,No,Sí,Sí,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/17/20,2020-05-18T17:05:40,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,29,0,Sí hay,No hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/18/20,2020-05-18T17:07:29,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,31,0,Sí hay,Hay de manera intermitente,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/19/20,2020-05-19T14:58:25,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,28,0,Sí hay,No hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/20/20,2020-05-21T12:05:03,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,3,0,22,0,Sí hay,No hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/21/20,2020-05-21T12:08:07,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,No hay,0,2,0,25,0,Sí hay,Sí hay,No,No,No,1,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/22/20,2020-05-22T18:50:26,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,No hay,No hay,0,3,0,30,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,3,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/23/20,2020-05-24T17:46:26,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,29,0,Sí hay,Hay de manera intermitente,Sí,Sí,Sí,6,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/24/20,2020-05-24T17:48:14,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,No hay,0,3,0,25,0,Sí hay,No hay,Sí,Sí,Sí,6,1
Hospital Universitario Dr,Anzoátegui,5/25/20,TRUE,FALSE,ANZ000,5/25/20,2020-05-26T04:49:27,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,34,0,Sí hay,No hay,Sí,Sí,Sí,6,1
Hospital Universitario Dr,Anzoátegui,5/25/20,FALSE,FALSE,ANZ000,5/26/20,,0,5/26/20,4,No,65,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,2,0,34,0,Sí hay,No hay,Sí,Sí,Sí,6,1
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/14/20,,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/15/20,,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/16/20,,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/17/20,,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/18/20,,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/19/20,,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/20/20,2020-03-20T15:15:05,0,5/26/20,2,No,20,No,4,No,No,Sí hay,Sí hay,Sí hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/21/20,2020-03-21T16:24:28,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/22/20,2020-03-22T14:38:47,0,5/26/20,3,No,23,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/23/20,2020-03-23T13:19:34,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,3,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/24/20,2020-03-24T13:48:47,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/25/20,2020-03-25T16:34:36,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/26/20,2020-03-26T14:57:27,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/27/20,,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/28/20,2020-03-27T16:13:34,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/29/20,2020-03-29T16:22:41,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,1,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/30/20,2020-03-30T14:25:45,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,3/31/20,,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/1/20,,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/2/20,2020-04-02T15:11:26,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/3/20,,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/4/20,,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/5/20,,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/6/20,2020-04-06T14:40:10,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/7/20,2020-04-07T12:22:33,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Felipe Guevara Rojas,Anzoátegui,5/24/20,FALSE,FALSE,ANZ001,4/8/20,2020-04-08T11:59:07,0,5/26/20,3,No,22,No,3,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
